"projectID";"legalBasis";"title";"uniqueProgrammePart"
"101073913";"HORIZON.2.3.1";"Disaster-Resilient Societies";""
"101073913";"HORIZON.2.3.2";"Protection and Security";""
"101073913";"HORIZON.2.3";"Civil Security for Society";"true"
"101120390";"HORIZON.4.1.5";"Fostering brain circulation of researchers and excellence initiatives";""
"101120390";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101137131";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101158885";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101094529";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101094529";"HORIZON.4.2.8";"Gender equality";""
"101058873";"HORIZON.4.1";"Widening participation and spreading excellence";"true"
"101103476";"HORIZON.4.2.6";"Careers and universities";""
"101103476";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101132163";"HORIZON.1.3";"Research infrastructures";"true"
"101132163";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101079043";"HORIZON.1.3";"Research infrastructures";"true"
"101079043";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101162504";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101058020";"HORIZON.1.3";"Research infrastructures";"true"
"101058020";"HORIZON.1.3.2";"Opening, Integrating and Interconnecting Research Infrastructures";""
"101131207";"HORIZON.1.3";"Research infrastructures";"true"
"101131207";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101061250";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101100680";"HORIZON.1.3";"Research infrastructures";"true"
"101100680";"HORIZON.1.3.4";"Reinforcing European Research Infrastructure policy and International Cooperation";""
"101132028";"HORIZON.1.3";"Research infrastructures";"true"
"101132028";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101058593";"HORIZON.1.3";"Research infrastructures";"true"
"101058593";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101058386";"HORIZON.1.3";"Research infrastructures";"true"
"101058386";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101058527";"HORIZON.1.3";"Research infrastructures";"true"
"101058527";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101058527";"HORIZON.1.3.3";"The innovation potential of European Research Infrastructures and activities for Innovation and Training";""
"101052200";"EURATOM.1.3.1";"Co-funded European Partnership in fusion research";""
"101052200";"EURATOM2027";"Euratom Research and Training Programme (EURATOM)";"true"
"101162370";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061553";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101162355";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101132339";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101132339";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101105549";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101066910";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101043981";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101110007";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101094394";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101094394";"HORIZON.2.2.1";"Democracy and Governance";""
"101102978";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101081420";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101081420";"HORIZON.2.6.2";"Biodiversity and Natural Resources";""
"101067663";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101121345";"HORIZON.2.3.2";"Protection and Security";""
"101121345";"HORIZON.2.3";"Civil Security for Society";"true"
"101057253";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101057253";"HORIZON.4.2.4";"Open science";""
"101063989";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101120127";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101105454";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101089112";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101096176";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101104777";"HORIZON.2.1";"Health";"true"
"101115949";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101098100";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101106803";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101119985";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065806";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101086202";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101045526";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101162498";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101114850";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101094345";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101094345";"HORIZON.2.2.3";"Social and Economic Transformations";""
"101067960";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101130235";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101084222";"HORIZON.2.6.5";"Food Systems";""
"101084222";"HORIZON.2.6.3";"Agriculture, Forestry and Rural Areas";""
"101084222";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101093387";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101093387";"HORIZON.4.2.4";"Open science";""
"101137141";"HORIZON.2.1";"Health";"true"
"101137141";"HORIZON.2.1.3";"Non-Communicable and Rare Diseases";""
"101137141";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095436";"HORIZON.2.1";"Health";"true"
"101095436";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095052";"HORIZON.2.1";"Health";"true"
"101095052";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057286";"HORIZON.2.1";"Health";"true"
"101057286";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137054";"HORIZON.2.1";"Health";"true"
"101137054";"HORIZON.2.1.6";"Health Care Systems";""
"101137054";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101074135";"HORIZON.2.1";"Health";"true"
"101074135";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101094323";"HORIZON.2.1";"Health";"true"
"101094323";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057062";"HORIZON.2.1";"Health";"true"
"101057062";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095382";"HORIZON.2.1";"Health";"true"
"101095382";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095720";"HORIZON.2.1";"Health";"true"
"101095720";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057438";"HORIZON.2.1";"Health";"true"
"101057438";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057668";"HORIZON.2.1";"Health";"true"
"101057668";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095479";"HORIZON.2.1";"Health";"true"
"101095479";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095435";"HORIZON.2.1";"Health";"true"
"101095435";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137183";"HORIZON.2.1";"Health";"true"
"101137183";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137183";"HORIZON.2.1.4";"Infectious Diseases, including poverty-related and neglected diseases";""
"101057844";"HORIZON.2.1";"Health";"true"
"101057844";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057430";"HORIZON.2.1";"Health";"true"
"101057430";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101094938";"HORIZON.2.1";"Health";"true"
"101094938";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101080243";"HORIZON.2.1";"Health";"true"
"101080243";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101080997";"HORIZON.2.1";"Health";"true"
"101080997";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101079894";"HORIZON.2.1";"Health";"true"
"101079894";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057816";"HORIZON.2.1";"Health";"true"
"101057816";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101136318";"HORIZON.2.1";"Health";"true"
"101136318";"HORIZON.2.1.6";"Health Care Systems";""
"101136318";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095146";"HORIZON.2.1";"Health";"true"
"101095146";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095634";"HORIZON.2.1";"Health";"true"
"101095634";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101134778";"HORIZON.2.1";"Health";"true"
"101134778";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057747";"HORIZON.2.1";"Health";"true"
"101057747";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057524";"HORIZON.2.1";"Health";"true"
"101057524";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137347";"HORIZON.2.1";"Health";"true"
"101137347";"HORIZON.2.1.6";"Health Care Systems";""
"101137347";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095432";"HORIZON.2.1";"Health";"true"
"101095432";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095661";"HORIZON.2.1";"Health";"true"
"101095661";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101080288";"HORIZON.2.1";"Health";"true"
"101080288";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101136424";"HORIZON.2.1";"Health";"true"
"101136424";"HORIZON.2.1.6";"Health Care Systems";""
"101136424";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101080756";"HORIZON.2.1";"Health";"true"
"101080756";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101127811";"HORIZON.2.1";"Health";"true"
"101127811";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095448";"HORIZON.2.1";"Health";"true"
"101095448";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101094218";"HORIZON.2.1";"Health";"true"
"101094218";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101136679";"HORIZON.2.1";"Health";"true"
"101136679";"HORIZON.2.1.6";"Health Care Systems";""
"101136679";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057619";"HORIZON.2.1";"Health";"true"
"101057619";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101080874";"HORIZON.2.1";"Health";"true"
"101080874";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095542";"HORIZON.2.1";"Health";"true"
"101095542";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101057726";"HORIZON.2.1";"Health";"true"
"101057726";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095480";"HORIZON.2.1";"Health";"true"
"101095480";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101080875";"HORIZON.2.1";"Health";"true"
"101080875";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095593";"HORIZON.2.1";"Health";"true"
"101095593";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101095245";"HORIZON.2.1";"Health";"true"
"101095245";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101039060";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101066185";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101122916";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101119258";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101039271";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101065320";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101062179";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059683";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101108084";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101059605";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101089151";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101130467";"HORIZON.4.2";"Reforming and enhancing the European R&I System";"true"
"101106524";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101060247";"HORIZON.2.6.5";"Food Systems";""
"101060247";"HORIZON.2.6";"Food, Bioeconomy Natural Resources, Agriculture and Environment";"true"
"101094649";"HORIZON.1.3";"Research infrastructures";"true"
"101094649";"HORIZON.1.3.1";"Consolidating and Developing the Landscape of European Research Infrastructures";""
"101072777";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101065857";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101126688";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068893";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101057390";"HORIZON.2.1";"Health";"true"
"101057390";"HORIZON.2.1.1";"Health throughout the Life Course";""
"101062400";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101068894";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101107833";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101067260";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101081347";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101106028";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101073351";"HORIZON.1.2";"Marie Skłodowska-Curie Actions (MSCA)";"true"
"101061441";"HORIZON.2.2";"Culture, creativity and inclusive society";"true"
"101061441";"HORIZON.2.2.2";"Cultural Heritage";""
"101121271";"HORIZON.2.3.2";"Protection and Security";""
"101121271";"HORIZON.2.3";"Civil Security for Society";"true"
"101041223";"HORIZON.1.1";"European Research Council (ERC)";"true"
"101136244";"HORIZON.2.1";"Health";"true"
"101136244";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137289";"HORIZON.2.1";"Health";"true"
"101137289";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101136438";"HORIZON.2.1";"Health";"true"
"101136438";"HORIZON.2.1.5";"Tools, Technologies and Digital Solutions for Health and Care, including personalised medicine";""
"101137074";"HORIZON.2.1";"Health";"true"
